Miami (FL),2016,"65,326"
Miami (OH),2000,24286.0
Miami (OH),2001,24286.0
Miami (OH),2002,24286.0
Miami (OH),2003,24286.0
Miami (OH),2004,24286.0
Miami (OH),2005,24286.0
Miami (OH),2006,24286.0
Miami (OH),2007,30012.0
Miami (OH),2008,30012.0
Miami (OH),2009,24286.0
Miami (OH),2010,24286.0
Miami (OH),2011,24286.0
Miami (OH),2012,24286.0
Miami (OH),2013,"24,286"
Miami (OH),2014,"24,286"
Miami (OH),2015,"24,286"
Miami (OH),2016,"24,286"
Michigan,2000,107501.0
Michigan,2001,107501.0
Michigan,2002,107501.0
Michigan,2003,107501.0
Michigan,2004,107501.0
Michigan,2005,107501.0
Michigan,2006,107501.0
Michigan,2007,107501.0
Michigan,2008,106201.0
Michigan,2009,106201.0
Michigan,2010,109901.0
Michigan,2011,109901.0
Michigan,2012,109901.0
Michigan,2013,"109,901"
Michigan,2014,"109,901"
Michigan,2015,"109,901"
Michigan,2016,"109,901"
Michigan St.,2000,75005.0
Michigan St.,2001,75005.0
Michigan St.,2002,75005.0
Michigan St.,2003,75005.0
Michigan St.,2004,75005.0
Michigan St.,2005,75005.0
Michigan St.,2006,75005.0
Michigan St.,2007,72027.0
Michigan St.,2008,72027.0
Michigan St.,2009,75005.0
Michigan St.,2010,75005.0
Michigan St.,2011,75005.0
Michigan St.,2012,75005.0
Michigan St.,2013,"75,005"
Michigan St.,2014,"75,005"
Michigan St.,2015,"75,005"
Michigan St.,2016,"75,005"
Middle Tenn.,2000,31000.0
Middle Tenn.,2001,31000.0
Middle Tenn.,2002,31000.0
Middle Tenn.,2003,31000.0
Middle Tenn.,2004,31000.0
Middle Tenn.,2005,31000.0
Middle Tenn.,2006,31000.0
Middle Tenn.,2007,31000.0
Middle Tenn.,2008,31000.0
Middle Tenn.,2009,31000.0
Middle Tenn.,2010,31000.0
Middle Tenn.,2011,31000.0
Middle Tenn.,2012,31000.0
Middle Tenn.,2013,"31,000"
Middle Tenn.,2014,"31,000"
Middle Tenn.,2015,"31,000"
Middle Tenn.,2016,"31,000"
Minnesota,2000,63669.0
Minnesota,2001,63669.0
Minnesota,2002,63669.0
Minnesota,2003,63669.0
Minnesota,2004,63669.0
Minnesota,2005,63669.0
Minnesota,2006,63669.0
Minnesota,2007,63669.0
Minnesota,2008,63669.0
Minnesota,2009,50000.0
Minnesota,2010,50000.0
Minnesota,2011,50805.0
Minnesota,2012,50000.0
Minnesota,2013,"50,805"
